Timestamp,Age,Gender,City,Position,Experience_Years,Seniority,Main_Tech,Salary,Salary_Bonus,Last_Year_Salary,Last_Year_Salary_Bonus,Vacations,Contract_Duration,Main_Language_Work,Company_Size,Company_Type
18/12/2020 13:14:39,33.0,male,berlin,software engineer,7,senior,c++,65900.0,15900,nan,nan,30,unlimited contract,english,1000+,product
18/12/2020 15:38:13,33.0,male,berlin,engineering manager,15,lead,java,85000.0,15000,80000.0,0,28,unlimited contract,english,1000+,product
18/12/2020 18:43:35,32.0,male,munich,software engineer,13,middle,java,95000.0,35000,79000.0,31000,30,unlimited contract,english,1000+,product
19/12/2020 09:31:16,31.0,nan,berlin,nlp engineer,5,middle,python,77500.0,78000,54000.0,54000,28,unlimited contract,english,1000+,product
19/12/2020 09:54:24,34.0,male,berlin,backend developer,12,senior,kotlin,75000.0,7500,72000.0,7200,27,unlimited contract,english,1000+,product
20/12/2020 00:30:53,nan,nan,berlin,nan,nan,nan,nan,30000.0,nan,nan,nan,nan,nan,nan,nan,nan
20/12/2020 00:31:23,nan,nan,berlin,nan,nan,nan,nan,111111.0,nan,nan,nan,nan,nan,nan,nan,nan
20/12/2020 01:48:34,54.0,male,munich,software engineer,25,middle,python,75000.0,5000,80000.0,500,29,unlimited contract,english,1000+,consulting / agency
20/12/2020 10:31:17,28.0,male,sevilla,data engineer,4,middle,gcp,30000.0,0,30000.0,0,24,unlimited contract,spanish,51-100,consulting / agency
21/12/2020 13:45:43,28.0,female,berlin,frontend developer,5,senior,javascript,64000.0,2000,60000.0,nan,28,unlimited contract,english,1000+,product
21/12/2020 14:52:24,29.0,female,berlin,product manager,6,middle,web,51000.0,nan,nan,nan,28,unlimited contract,english,101-1000,startup
21/12/2020 23:41:56,38.0,male,berlin,data scientist,6,lead,python,110000.0,70000,110000.0,180000,28,unlimited contract,english,1000+,product
22/12/2020 11:55:00,33.0,male,berlin,software engineer,11,senior,scala,107000.0,90000,nan,nan,24,unlimited contract,english,1000+,product
22/12/2020 13:39:31,36.0,male,berlin,backend developer,12,senior,python,100000.0,15000,nan,nan,30,unlimited contract,english,1000+,startup
22/12/2020 16:31:16,36.0,male,berlin,software engineer,15,senior,php,70000.0,2000,67000.0,2000,26,unlimited contract,english,101-1000,product
22/12/2020 17:11:31,37.0,male,aachen,qa engineer,15,senior,python,70000.0,7000,nan,nan,28,unlimited contract,english,101-1000,product
22/12/2020 18:16:48,36.0,male,munich,software engineer,15,senior,pl/sql,68000.0,3000,68000.0,0,30,unlimited contract,english,1000+,consulting / agency
22/12/2020 18:36:24,35.0,female,munich,application consultant,"1,5",junior,sap,46000.0,2000,nan,nan,28,unlimited contract,english,1000+,consulting / agency
22/12/2020 19:44:13,33.0,male,munich,frontend developer,10,senior,javascript,100000.0,5000,90000.0,5000,30,unlimited contract,english,101-1000,startup
22/12/2020 23:41:41,33.0,male,stuttgart,team lead,12,lead,php,70200.0,nan,70200.0,nan,30,unlimited contract,german,101-1000,consulting / agency
23/12/2020 17:33:56,31.0,male,berlin,backend developer,7,senior,go,75000.0,nan,nan,70000,28,unlimited contract,english,101-1000,product
24/12/2020 10:37:30,36.0,male,amsterdam,mobile developer,14,senior,swift,75000.0,0,75000.0,35000,20,unlimited contract,english,11-50,consulting / agency
24/12/2020 14:31:58,31.0,male,berlin,software engineer,9,senior,scala,85000.0,nan,82000.0,nan,28,unlimited contract,english,11-50,startup
24/12/2020 15:12:35,36.0,male,regensburg,software engineer,10,middle,c#,66000.0,6000,58000.0,6000,30,unlimited contract,german,51-100,consulting / agency
24/12/2020 20:39:53,37.0,male,munich,devops,17,senior,aws,90000.0,0,85000.0,85000,30,unlimited contract,english,1000+,consulting / agency
24/12/2020 23:11:24,30.0,male,berlin,sap consultant,3,middle,java,58000.0,0,42000.0,50000,30,unlimited contract,english,101-1000,startup
25/12/2020 14:37:26,30.0,male,berlin,software engineer,11,senior,java / scala,90000.0,90000,80000.0,80000,29,unlimited contract,english,1000+,product
25/12/2020 17:03:05,27.0,male,krakow,qa engineer,5,senior,java,35000.0,0,35000.0,nan,28,temporary contract,english,101-1000,product
25/12/2020 21:58:38,33.0,female,munich,software engineer,10,senior,java,47500.0,0,47500.0,0,25,unlimited contract,english,11-50,outsourse
26/12/2020 20:00:12,35.0,male,ingolstadt,backend developer,10,lead,magento,65000.0,0,60000.0,0,25,unlimited contract,english,11-50,startup
27/12/2020 11:52:56,26.0,male,berlin,backend developer,5,middle,java,72000.0,nan,65000.0,nan,30,unlimited contract,english,1000+,product
27/12/2020 18:49:07,29.0,male,berlin,software engineer,9,senior,c++,73000.0,16000,73000.0,16000,30,unlimited contract,english,1000+,product
28/12/2020 11:20:05,31.0,male,berlin,backend developer,4,middle,ruby on rails,50000.0,0,50000.0,0,25,unlimited contract,english,11-50,product
28/12/2020 12:00:15,36.0,male,stuttgart,rpa developer,8,lead,.net,72000.0,6000,nan,nan,28,unlimited contract,german,101-1000,nan
28/12/2020 22:24:47,24.0,female,munich,software engineer,less than year,student,"python, database technologies",16320.0,16320,nan,nan,10,unlimited contract,english,11-50,startup
29/12/2020 18:33:08,36.0,male,berlin,mobile developer,10,middle,android,68000.0,2000,65000.0,5000,30,unlimited contract,english,1000+,product
29/12/2020 23:57:42,29.0,male,munich,data scientist,6,middle,sql,70000.0,30000,60000.0,15000,28,unlimited contract,english,1000+,product
30/12/2020 02:23:59,30.0,female,berlin,frontend developer,3,lead,javascript ,57600.0,0,51200.0,0,30,unlimited contract,english,101-1000,product
30/12/2020 13:18:32,30.0,male,munich,software engineer,8,senior,php,68000.0,1500,65000.0,0,26,unlimited contract,english,51-100,product
30/12/2020 16:32:25,29.0,male,berlin,backend developer,5,senior,go,75000.0,0,70000.0,0,25,unlimited contract,english,101-1000,product
31/12/2020 17:56:25,34.0,male,berlin,software engineer,14,lead,java,95000.0,5000,92000.0,92000,30,unlimited contract,english,1000+,product
01/01/2021 10:51:57,30.0,male,berlin,backend developer,10,lead,java,82000.0,nan,73000.0,nan,29,unlimited contract,english,101-1000,startup
01/01/2021 13:40:08,34.0,male,prague,backend developer,14,lead,c#,90000.0,40000,70000.0,40000,30,unlimited contract,english,1000+,product
02/01/2021 23:17:31,27.0,male,munich,software engineer,8,senior,"c++, c#",52000.0,nan,52000.0,nan,28,unlimited contract,english,11-50,product
03/01/2021 02:44:04,26.0,male,munich,mobile developer,5,middle,kotlin,65000.0,0,nan,nan,24,unlimited contract,russian,51-100,startup
04/01/2021 16:41:12,35.0,male,munich,software engineer,12,lead,python,100000.0,10000,85000.0,10000,30,unlimited contract,english,51-100,product
05/01/2021 22:12:30,44.0,male,munich,software architect,20,head,java backend,95000.0,15000,95000.0,15000,30,unlimited contract,german,101-1000,product
05/01/2021 22:56:24,34.0,male,ingolstadt ,software engineer,3.5,junior,c++,55000.0,55000,53000.0,53000,30,unlimited contract,german,1000+,consulting / agency
05/01/2021 23:03:40,45.0,male,munich,software engineer,20,self employed,".net, c++, spss, embeddded",200000.0,15000,200000.0,15000,30,nan,german,up to 10,freelance
05/01/2021 23:51:56,31.0,male,munich,backend developer,10,senior,ruby on rails,85000.0,85000,80000.0,80000,27,unlimited contract,english,101-1000,startup
06/01/2021 21:20:44,24.0,male,berlin,frontend developer,5,senior,typescript,68250.0,0,65000.0,0,27,unlimited contract,english,101-1000,product
06/01/2021 21:36:17,27.0,male,munich,software engineer,7,middle,.net,63000.0,nan,nan,62000,30,unlimited contract,english,51-100,consulting / agency
06/01/2021 21:42:52,34.0,male,berlin,frontend developer,6,middle,javascript,63000.0,0,58000.0,0,25,nan,english,101-1000,startup
07/01/2021 10:47:40,28.0,male,munich,software engineer,7,middle,java,63000.0,4000,63000.0,4000,30,unlimited contract,english,101-1000,product
07/01/2021 14:37:29,25.0,male,berlin,nlp engineer,5,middle,scala,65000.0,2000,nan,nan,30,unlimited contract,english,1000+,product
08/01/2021 00:38:57,35.0,male,karlsruhe,software engineer,12,senior,".net, angular",75000.0,nan,75000.0,nan,28,unlimited contract,english,1000+,product
08/01/2021 12:52:08,nan,nan,munich,nan,nan,nan,nan,70000.0,nan,nan,nan,nan,nan,nan,nan,nan
08/01/2021 16:12:36,52.0,male,stuttgart,software engineer,nan,lead,atlassian jira,100000.0,nan,nan,nan,nan,temporary contract,english,up to 10,consulting / agency
08/01/2021 17:23:19,33.0,female,munich,testmanager,10,junior,java,60000.0,60000,55000.0,60000,30,unlimited contract,german,1000+,product
10/01/2021 22:31:57,26.0,male,saint-petersburg,product manager,5,middle,python,20000.0,2000,nan,nan,24,unlimited contract,russian,1000+,product
10/01/2021 22:32:12,26.0,male,saint-petersburg,product manager,5,middle,python,20000.0,2000,nan,nan,24,unlimited contract,russian,1000+,product
11/01/2021 12:12:34,39.0,male,berlin,qa engineer,7,senior,java,76000.0,3000,65000.0,10000,30,unlimited contract,english,1000+,product
12/01/2021 12:48:23,37.0,male,berlin,mobile developer,15,senior,android,84700.0,1000,83000.0,3500,29,unlimited contract,english,101-1000,product
12/01/2021 22:22:21,27.0,male,frankfurt,software engineer,3,middle,qlik,52000.0,nan,nan,nan,27,unlimited contract,german,11-50,product
13/01/2021 23:42:49,38.0,male,munich,data analyst,16,senior,nan,95000.0,105000,95000.0,105000,30,unlimited contract,english,1000+,product
14/01/2021 01:14:58,31.0,female,berlin,data scientist,4,middle,spark,50500.0,nan,49000.0,nan,30,unlimited contract,english,1000+,product
15/01/2021 18:28:54,30.0,male,berlin,sre,10,nan,kubernetes,68000.0,nan,68000.0,nan,26,unlimited contract,english,101-1000,product
16/01/2021 14:39:02,32.0,male,munich,sap consultant,10,lead,sap,130000.0,nan,125000.0,nan,30,unlimited contract,english,1000+,product
16/01/2021 19:35:40,32.0,female,munich,qa engineer,8,senior,java,55000.0,nan,nan,nan,nan,nan,german,11-50,product
16/01/2021 22:23:04,32.0,male,munich,software engineer,10,head,scala,95000.0,0,80000.0,0,24,unlimited contract,english,11-50,startup
17/01/2021 13:22:23,28.0,male,berlin,frontend developer,5,middle,javascript,55000.0,nan,55000.0,nan,30,unlimited contract,english,101-1000,product
18/01/2021 09:51:30,38.0,male,berlin,head of engineering,18,head,nan,90000.0,20000,90000.0,20000,26,unlimited contract,german,51-100,product
18/01/2021 11:50:02,34.0,male,zurich,software engineer,7,senior,php,108500.0,nan,90000.0,nan,25,unlimited contract,english,11-50,startup
18/01/2021 15:05:50,31.0,male,berlin,backend developer,9,senior,java,70000.0,72000,70000.0,72000,26,unlimited contract,english,51-100,product
18/01/2021 17:46:02,33.0,male,berlin,researcher/ consumer insights analyst ,10,senior,consumer analysis,60000.0,3000,48000.0,2500,unlimited ,unlimited contract,english,1000+,product
18/01/2021 23:20:35,39.0,male,munich,it operations manager,15,lead,php,110000.0,0,90000.0,nan,28,unlimited contract,english,101-1000,ecommerce
19/01/2021 10:17:58,26.0,male,saarbrücken,frontend developer,7,middle,javascript,38350.0,40950,33800.0,36400,27,unlimited contract,german,101-1000,product
19/01/2021 12:01:11,26.0,male,berlin,devops,2,middle,yaml,65000.0,6500,40000.0,0,30,unlimited contract,english,51-100,startup
02.12.2019 11:18:26,33.0,male,berlin,fullstack developer,13,senior,php,64000.0,1000.0,58000.0,1000.0,29.0,unlimited,english,50-100,startup
02.12.2019 11:18:35,29.0,male,berlin,backend developer,3,middle,python,55000.0,nan,55000.0,nan,22.0,unlimited,english,10-50,product
02.12.2019 11:18:56,nan,male,berlin,mobile developer,4,middle,kotlin,70000.0,nan,55000.0,nan,27.0,unlimited,english,1000+,startup
02.12.2019 11:19:08,30.0,male,berlin,backend developer,6,senior,php,63000.0,nan,nan,nan,24.0,unlimited,english,100-1000,product
02.12.2019 11:19:37,32.0,male,berlin,embedded developer,10,senior,c/c++,66000.0,nan,56000.0,nan,30.0,unlimited,english,50-100,product
02.12.2019 11:20:30,33.0,male,berlin,machine learning engineer,11,middle,python,80000.0,nan,75000.0,nan,27.0,unlimited,english,1000+,product
02.12.2019 11:21:26,34.0,male,berlin,backend developer,12,senior,java,85000.0,nan,76000.0,nan,25.0,unlimited,english,50-100,startup
02.12.2019 11:21:31,38.0,male,berlin,it manager,15,head,not relevant,81000.0,4000.0,75000.0,nan,30.0,unlimited,deutsch,100-1000,product
02.12.2019 11:21:38,nan,male,berlin,mobile developer,8,lead,swift,66000.0,nan,63000.0,nan,28.0,unlimited,english,100-1000,product
02.12.2019 11:21:52,29.0,male,berlin,mobile developer,7,senior,kotlin,65000.0,nan,54000.0,nan,26.0,unlimited,english,100-1000,product
02.12.2019 11:21:55,27.0,male,berlin,fullstack developer,7,middle,javascript / typescript,63000.0,nan,60000.0,nan,28.0,unlimited,english,10-50,startup
02.12.2019 11:22:36,31.0,male,berlin,backend developer,8,senior,go,65000.0,nan,nan,nan,26.0,6 months,english,100-1000,product
02.12.2019 11:22:43,23.0,male,berlin,devops,6,senior,aws,83000.0,nan,63000.0,nan,30.0,unlimited,english,10-50,startup
02.12.2019 11:23:23,27.0,male,berlin,designer (ui/ux),9,senior,not relevant,66000.0,5500.0,52000.0,10400.0,30.0,unlimited,english,100-1000,product
02.12.2019 11:23:31,33.0,male,berlin,frontend developer,10,senior,javascript / typescript,70000.0,nan,68000.0,nan,40.0,unlimited,english,10-50,startup
02.12.2019 11:24:20,nan,male,berlin,backend developer,7,senior,java,80000.0,nan,62000.0,5000.0,26.0,unlimited,english,100-1000,startup
02.12.2019 11:24:53,31.0,male,berlin,mobile developer,6,middle,swift,72000.0,nan,70000.0,nan,27.0,unlimited,english,100-1000,product
02.12.2019 11:24:54,34.0,male,berlin,backend developer,10,senior,java,87000.0,nan,nan,nan,28.0,unlimited,english,50-100,product
02.12.2019 11:25:24,33.0,male,berlin,devops,12,senior,kubernetes,90000.0,nan,84000.0,nan,30.0,unlimited,english,1000+,product
02.12.2019 11:25:36,31.0,male,berlin,data scientist,6,senior,python,78000.0,nan,76000.0,nan,nan,unlimited,english,1000+,product
02.12.2019 11:25:49,24.0,male,berlin,machine learning engineer,2,middle,c/c++,70000.0,nan,70000.0,nan,30.0,unlimited,english,10-50,startup
02.12.2019 11:26:09,28.0,male,hamburg,backend developer,7,senior,php,55000.0,nan,nan,nan,25.0,unlimited,english,100-1000,product
02.12.2019 11:27:04,32.0,male,frankfurt,devops,12,senior,not relevant,160000.0,nan,nan,nan,nan,nan,deutsch,1000+,nan
02.12.2019 11:27:41,27.0,male,berlin,data engineer,5,senior,python,75000.0,nan,nan,nan,30.0,unlimited,english,1000+,product
02.12.2019 11:30:24,32.0,male,berlin,devops,13,senior,not relevant,60000.0,6000.0,60000.0,6000.0,24.0,unlimited,english,50-100,product
02.12.2019 11:30:34,32.0,male,berlin,devops,7,senior,aws,72000.0,nan,72000.0,nan,24.0,unlimited,english,1000+,product
02.12.2019 11:31:32,38.0,male,berlin,backend developer,16,senior,ruby,80000.0,nan,75000.0,nan,24.0,unlimited,english,up to 10,product
02.12.2019 11:31:55,nan,male,munich,data scientist,7,nan,python,85000.0,7000.0,85000.0,7000.0,30.0,unlimited,english,10-50,consulting / agency
02.12.2019 11:32:46,31.0,male,berlin,qa,9,senior,java,67000.0,4000.0,nan,nan,20.0,unlimited,english,100-1000,product
02.12.2019 11:32:52,31.0,male,berlin,backend developer,8,senior,php,60000.0,nan,60000.0,nan,24.0,unlimited,english,100-1000,product
02.12.2019 11:32:59,32.0,male,berlin,software architect,13,senior,java,78600.0,nan,78600.0,nan,30.0,unlimited,english,100-1000,product
02.12.2019 11:36:20,44.0,male,berlin,backend developer,20,senior,.net,60000.0,5000.0,60000.0,nan,30.0,unlimited,deutsch,50-100,consulting / agency
02.12.2019 11:37:44,26.0,male,berlin,backend developer,6,nan,php,65000.0,nan,nan,nan,nan,nan,english,nan,startup
02.12.2019 11:37:53,31.0,male,berlin,backend developer,7,senior,php,60000.0,nan,50000.0,nan,26.0,unlimited,english,10-50,product
02.12.2019 11:39:53,36.0,male,berlin,backend developer,11,senior,php,65000.0,6500.0,60000.0,nan,28.0,unlimited,english,1000+,product
02.12.2019 11:41:59,33.0,male,berlin,backend developer,4,middle,java,58000.0,nan,48000.0,nan,29.0,unlimited,deutsch,1000+,product
02.12.2019 11:44:10,37.0,male,berlin,data engineer,16,senior,scala,65000.0,nan,nan,nan,28.0,unlimited,english,1000+,product
02.12.2019 11:45:24,29.0,male,berlin,backend developer,11,senior,javascript / typescript,190000.0,nan,97000.0,nan,9.0,unlimited,english,up to 10,startup
02.12.2019 11:45:54,33.0,male,berlin,backend developer,9,senior,java,69000.0,nan,69000.0,nan,30.0,unlimited,english,100-1000,product
02.12.2019 11:46:17,35.0,male,frankfurt,business analyst,15,middle,not relevant,72000.0,16000.0,70000.0,10000.0,28.0,unlimited,english,1000+,product
02.12.2019 11:46:58,35.0,male,cologne,backend developer,4,senior,java,67000.0,nan,nan,nan,30.0,unlimited,english,50-100,startup
02.12.2019 11:48:35,31.0,male,berlin,backend developer,10,senior,clojure,75000.0,nan,70000.0,nan,25.0,unlimited,english,10-50,product
02.12.2019 11:49:02,35.0,male,berlin,data engineer,10,middle,java,70000.0,nan,65000.0,nan,30.0,unlimited,english,100-1000,product
02.12.2019 11:49:03,27.0,male,berlin,backend developer,10,senior,php,60000.0,2000.0,45000.0,nan,25.0,unlimited,english,50-100,startup
02.12.2019 11:50:47,38.0,female,berlin,it manager,10,senior,javascript / typescript,85000.0,nan,85000.0,nan,26.0,unlimited,english,10-50,startup
02.12.2019 11:51:31,31.0,male,berlin,backend developer,2,middle,java,62000.0,nan,nan,nan,30.0,unlimited,english,1000+,product
02.12.2019 11:51:56,29.0,male,düsseldorf,backend developer,9,senior,java,75000.0,nan,nan,nan,25.0,unlimited,english,1000+,product
02.12.2019 11:52:36,30.0,male,wolfsburg,backend developer,4,senior,java,75000.0,nan,nan,nan,26.0,unlimited,english,50-100,consulting / agency
02.12.2019 11:53:51,30.0,male,berlin,backend developer,3,middle,ruby,61000.0,nan,48000.0,nan,26.0,unlimited,english,100-1000,startup
02.12.2019 11:54:30,31.0,male,berlin,fullstack developer,12,senior,javascript / typescript,80000.0,nan,75000.0,nan,30.0,unlimited,english,1000+,product
02.12.2019 11:57:08,33.0,male,cologne,backend developer,10,senior,.net,60000.0,2000.0,nan,nan,30.0,unlimited,deutsch,10-50,startup
02.12.2019 12:01:48,31.0,male,munich,frontend developer,7,senior,javascript / typescript,56600.0,4650.0,56000.0,4600.0,30.0,unlimited,deutsch,1000+,consulting / agency
02.12.2019 12:02:15,30.0,male,munich,data scientist,8,lead,python,81000.0,9000.0,78000.0,7800.0,25.0,unlimited,english,10-50,startup
02.12.2019 12:02:42,28.0,male,berlin,data scientist,4,senior,python,75000.0,nan,66000.0,500.0,28.0,unlimited,english,100-1000,startup
02.12.2019 12:03:44,nan,male,berlin,data scientist,6,senior,python,80000.0,8000.0,nan,nan,24.0,more than 1 year,english,1000+,product
02.12.2019 12:05:28,27.0,male,munich,mobile developer,5,senior,kotlin,72000.0,nan,66000.0,nan,30.0,unlimited,english,100-1000,consulting / agency
02.12.2019 12:07:58,31.0,female,ma,designer (ui/ux),10,senior,nan,61000.0,nan,56000.0,nan,30.0,unlimited,deutsch,10-50,product
02.12.2019 12:08:04,28.0,male,berlin,machine learning engineer,6,middle,python,61000.0,nan,55000.0,nan,28.0,unlimited,english,100-1000,startup
02.12.2019 12:08:31,36.0,female,munich,backend developer,13,senior,python,76000.0,8000.0,76000.0,8000.0,30.0,unlimited,english,50-100,startup
02.12.2019 12:11:31,28.0,male,munich,mobile developer,8,senior,swift,75000.0,nan,nan,nan,30.0,unlimited,english,10-50,startup
02.12.2019 12:11:37,37.0,male,berlin,localization,15,senior,not relevant,60000.0,nan,55000.0,nan,25.0,unlimited,english,1000+,product
02.12.2019 12:13:02,40.0,male,berlin,it manager,15,senior,not relevant,70000.0,nan,65000.0,nan,30.0,unlimited,english,100-1000,product
02.12.2019 12:14:19,34.0,male,berlin,support,9,senior,php,60000.0,nan,53500.0,nan,28.0,unlimited,english,100-1000,product
02.12.2019 12:16:09,nan,male,berlin,backend developer,12,senior,java,150000.0,16000.0,nan,nan,30.0,unlimited,english,1000+,product
02.12.2019 12:18:34,27.0,female,berlin,data scientist,3,middle,python,66000.0,nan,52000.0,nan,27.0,unlimited,english,100-1000,startup
02.12.2019 12:23:45,30.0,male,munich,mobile developer,8,senior,swift,60000.0,1500.0,nan,nan,27.0,unlimited,english,1000+,product
02.12.2019 12:24:08,32.0,male,berlin,backend developer,11,senior,php,65000.0,nan,60000.0,nan,26.0,unlimited,english,50-100,product
02.12.2019 12:24:55,23.0,male,berlin,data scientist,3,middle,python,50000.0,nan,nan,nan,28.0,unlimited,english,50-100,startup
02.12.2019 12:27:11,35.0,male,munich,embedded developer,12,senior,c/c++,78000.0,13000.0,60000.0,1.0,30.0,unlimited,english,100-1000,consulting / agency
02.12.2019 12:28:29,30.0,male,munich,devops,10,middle,aws,80000.0,200.0,75000.0,200.0,27.0,unlimited,english,50-100,product
02.12.2019 12:28:59,40.0,male,munich,mobile developer,12,senior,swift,113000.0,4700.0,nan,nan,30.0,unlimited,english,10-50,product
02.12.2019 12:31:11,27.0,male,munich,backend developer,5,senior,java,70000.0,2000.0,57000.0,2000.0,30.0,more than 1 year,english,100-1000,consulting / agency
02.12.2019 12:39:00,36.0,male,berlin,backend developer,14,senior,java,73000.0,nan,68000.0,nan,30.0,unlimited,english,100-1000,product
02.12.2019 12:39:31,36.0,male,berlin,it manager,15,lead,php,80000.0,8000.0,nan,nan,30.0,unlimited,english,1000+,product
02.12.2019 12:40:08,31.0,male,berlin,fullstack developer,9,senior,python,64000.0,nan,nan,nan,30.0,unlimited,english,10-50,startup
02.12.2019 12:42:34,26.0,male,munich,qa,3,middle,ruby,58000.0,nan,nan,nan,30.0,unlimited,english,50-100,product
02.12.2019 12:43:59,26.0,male,munich,fullstack developer,2,junior,java,60000.0,nan,nan,500.0,28.0,unlimited,english,100-1000,product
02.12.2019 12:45:44,32.0,female,berlin,backend developer,12,senior,.net,96000.0,nan,85000.0,nan,30.0,1 year,english,1000+,product
02.12.2019 12:53:59,38.0,male,berlin,backend developer,18,senior,not relevant,75000.0,nan,80000.0,nan,30.0,unlimited,english,100-1000,product
02.12.2019 12:54:44,29.0,male,munich,backend developer,10,senior,ruby,55000.0,nan,52000.0,nan,26.0,unlimited,english,100-1000,product
02.12.2019 12:56:07,30.0,male,berlin,data scientist,6,lead,python,115000.0,23.0,107500.0,16.0,28.0,unlimited,english,1000+,startup
02.12.2019 12:59:36,26.0,male,munich,qa,6,middle,python,65000.0,6000.0,55000.0,5000.0,30.0,unlimited,english,1000+,product
02.12.2019 13:02:11,30.0,male,munich,devops,10,middle,aws,80000.0,nan,72000.0,nan,30.0,unlimited,english,1000+,product
02.12.2019 13:03:05,32.0,male,berlin,mobile developer,7,middle,swift,66000.0,nan,nan,nan,25.0,unlimited,english,1000+,nan
02.12.2019 13:03:53,35.0,male,munich,devops,16,senior,yaml,72000.0,10000.0,70000.0,10000.0,31.0,unlimited,deutsch,1000+,consulting / agency
02.12.2019 13:05:07,35.0,male,berlin,frontend developer,11,senior,javascript / typescript,72000.0,nan,nan,nan,26.0,unlimited,english,50-100,product
02.12.2019 13:12:06,38.0,male,berlin,devops,7,middle,aws,67000.0,nan,66000.0,nan,28.0,unlimited,english,1000+,startup
02.12.2019 13:13:53,36.0,male,munich,backend developer,14,senior,php,70000.0,nan,65000.0,nan,30.0,unlimited,deutsch,100-1000,product
02.12.2019 13:14:01,nan,female,munich,qa,5,middle,java,62000.0,nan,52000.0,nan,26.0,unlimited,english,1000+,product
02.12.2019 13:16:12,30.0,male,berlin,qa,9,senior,java,67500.0,nan,67500.0,nan,30.0,unlimited,english,100-1000,product
02.12.2019 13:21:36,33.0,male,berlin,qa,8,senior,java,75000.0,nan,65000.0,nan,28.0,unlimited,english,100-1000,startup
02.12.2019 13:23:36,31.0,male,frankfurt,system administrator,10,middle,"linux-stack, networking",56300.0,10500.0,55000.0,5500.0,30.0,unlimited,english+deutsch,10-50,consulting / agency
02.12.2019 13:27:02,37.0,male,berlin,backend developer,12,lead,java,89570.0,nan,82160.0,nan,30.0,unlimited,english,1000+,product
02.12.2019 13:30:29,nan,female,berlin,product manager,3,middle,nan,60000.0,nan,nan,nan,26.0,nan,english,50-100,startup
02.12.2019 13:33:23,27.0,male,berlin,it manager,2,middle,nan,52000.0,nan,36000.0,nan,27.0,unlimited,english,100-1000,product
02.12.2019 13:33:33,36.0,male,berlin,support,19,middle,azure,36000.0,nan,nan,nan,24.0,1 year,english,100-1000,startup
02.12.2019 13:34:49,39.0,female,hamburg,backend developer,2,middle,ruby,55000.0,nan,43000.0,nan,28.0,unlimited,deutsch,100-1000,product
02.12.2019 13:37:05,36.0,male,berlin,it manager,14,senior,python,95000.0,nan,92000.0,nan,30.0,unlimited,english,10-50,nan
02.12.2019 13:37:07,33.0,male,berlin,backend developer,10,senior,.net,60000.0,nan,55000.0,nan,25.0,unlimited,english,10-50,product
02.12.2019 13:41:41,30.0,male,berlin,frontend developer,7,middle,javascript / typescript,56500.0,nan,55000.0,nan,28.0,unlimited,english,100-1000,product
02.12.2019 13:46:31,32.0,male,berlin,backend developer,12,senior,php,68000.0,nan,60000.0,nan,28.0,unlimited,english,50-100,product
02.12.2019 13:50:08,nan,male,berlin,backend developer,3,middle,elixir,74000.0,nan,nan,73000.0,30.0,unlimited,english,10-50,consulting / agency
02.12.2019 13:50:39,43.0,male,berlin,qa,8,senior,not relevant,80000.0,nan,nan,nan,nan,unlimited,english,10-50,startup
02.12.2019 13:51:12,29.0,male,berlin,backend developer,7,senior,php,69000.0,nan,63000.0,nan,30.0,unlimited,english,1000+,product
02.12.2019 13:51:36,nan,male,hamburg,sap consultant,20,senior,not relevant,80000.0,nan,nan,nan,30.0,more than 1 year,deutsch,1000+,consulting / agency
02.12.2019 13:52:27,29.0,male,berlin,qa,9,nan,python,66000.0,nan,55000.0,nan,24.0,unlimited,english,50-100,startup
02.12.2019 13:53:04,nan,male,munich,backend developer,6,middle,java,61000.0,nan,nan,nan,26.0,unlimited,english,100-1000,product
02.12.2019 13:56:29,40.0,male,berlin,sre,20,senior,multiple,70000.0,nan,nan,nan,20.0,unlimited,english,100-1000,product
02.12.2019 13:59:02,33.0,male,leipzig,mobile developer,13,senior,kotlin,56000.0,2000.0,52000.0,nan,23.0,unlimited,english,100-1000,consulting / agency
02.12.2019 14:04:57,nan,male,berlin,mobile developer,7,senior,kotlin,68000.0,nan,60000.0,nan,30.0,unlimited,english,1000+,product
02.12.2019 14:11:51,37.0,male,berlin,it manager,14,senior,objective-c,80000.0,3800.0,78000.0,2000.0,28.0,unlimited,russian,100-1000,product
02.12.2019 14:16:47,36.0,male,berlin,software engineer,11,senior,python,67000.0,nan,64000.0,nan,28.0,unlimited,deutsch,100-1000,consulting / agency
02.12.2019 14:21:39,39.0,male,berlin,backend developer,16,senior,java,82000.0,nan,63600.0,nan,26.0,unlimited,english,100-1000,startup
02.12.2019 14:23:35,27.0,female,berlin,data scientist,2,middle,python,58500.0,3000.0,55000.0,3000.0,24.0,unlimited,english,50-100,startup
02.12.2019 14:25:37,46.0,male,berlin,system administrator,7,middle,"microsoft, vmware",45000.0,nan,nan,43500.0,25.0,unlimited,deutsch,50-100,consulting / agency
02.12.2019 14:27:33,46.0,male,berlin,devops,0,junior,kubernetes,55000.0,nan,nan,nan,25.0,unlimited,deutsch,50-100,product
02.12.2019 14:29:11,31.0,male,berlin,"cto (ceo, cfo)",12,head,java,210000.0,nan,nan,nan,32.0,unlimited,english,1000+,product
02.12.2019 14:34:27,47.0,male,berlin,embedded developer,20,senior,c/c++,65000.0,nan,65000.0,nan,30.0,unlimited,english,1000+,bodyshop / outsource
